# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
  59.35    366.20     0.05    -0.09   23.040   0.032    single  isolate  0 
 597.78    514.47    -0.03    -0.01   23.050   0.032    single  isolate  0 
1843.14    418.08    -0.11    -0.10   23.022   0.031    single  isolate  0 
 918.97   1960.33     0.01     0.17   22.969   0.030    single  isolate  1 
 227.57    323.79    -0.80    -1.04   22.371   0.023  multiple  isolate  1 
1603.79    938.76     0.05     0.10   23.059   0.032    single  isolate  0 
1521.32   1254.48    -0.05     0.19   23.346   0.039    single  deblend  0 
2004.15   2751.57     0.08     0.02   23.063   0.033    single  isolate  0 
  57.19    161.76    -0.08    -0.06   23.025   0.031    single  isolate  0 
1694.76   1725.94     0.12     0.10   22.982   0.031    single  isolate  0 
1397.62   3258.72    -0.03    -0.12   22.995   0.031    single  isolate  1 
1955.97     68.74    -0.03     0.03   22.908   0.029    single  deblend  1 
 653.42    608.02    -0.08     0.09   23.028   0.031    single  isolate  0 
1408.40   1217.83     0.24     0.06   23.334   0.039    single  deblend  1 
1942.03   1722.83    -0.19    -0.03   23.005   0.031    single  deblend  1 
 865.24   2797.12    -0.01    -0.02   23.075   0.033    single  isolate  0 
1782.05   2792.46    -0.09     0.06   23.057   0.032  multiple  isolate  0 
 361.18    265.41    -0.06     0.09   22.979   0.030    single  deblend  1 
  98.84   1149.29     0.03     0.05   22.999   0.031    single  deblend  0 
 191.10   3450.08    -0.09     0.05   23.031   0.032    single  isolate  1 
1778.54   3596.49    -0.06    -0.10   23.049   0.033    single  isolate  0 
1409.30   2162.54     0.01    -0.05   23.034   0.032    single  isolate  0 
 649.23    404.14    -0.03     0.05   23.061   0.032    single  isolate  0 
1626.79   2980.32     0.08     0.05   23.084   0.033    single  isolate  0 
 417.89   3238.36    -0.07    -0.08   23.061   0.032    single  isolate  0 
 417.89   3238.36    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
1365.46   3798.82    -0.00     0.01   23.045   0.032    single  isolate  0 
  75.44   2229.77     0.25     0.01   23.015   0.031    single  isolate  0 
 816.42   3888.02     0.04     0.06   23.043   0.032    single  isolate  0 
 713.70   2789.23    -0.06     0.04   23.088   0.033  multiple  isolate  0 
 314.89    996.49     0.02    -0.09   23.011   0.031    single  isolate  0 
  20.73    550.17     0.27    -0.17   23.036   0.032  multiple  isolate  0 
 923.02   1489.35     0.07     0.16   23.000   0.031    single  isolate  0 
 609.49   3755.03     0.01    -0.06   23.082   0.033  multiple  deblend  0 
 857.05   4142.86     0.01     0.13   22.996   0.031    single  deblend  0 
1815.08   3448.19    -0.03    -0.12   23.025   0.032  multiple  isolate  0 
1382.24   3810.80    -0.04    -0.01   23.065   0.033    single  isolate  0 
 553.19   1256.28    -0.03    -0.12   23.007   0.031    single  isolate  0 
1271.59   2698.30     0.06     0.10   23.014   0.031    single  isolate  0 
 583.07   1864.82    -0.03     0.02   23.041   0.032    single  isolate  0 
1962.83   3339.10    -0.07    -0.05   23.048   0.032    single  isolate  0 
1413.47   2058.81     0.16    -0.15   22.959   0.030    single  deblend  0 
1526.63   2657.32    -0.06    -0.03   23.021   0.032    single  isolate  0 
 851.10   3947.54    -0.01    -0.06   23.033   0.032    single  isolate  0 
 205.73   1659.96    -0.05    -0.02   23.042   0.032  multiple  deblend  0 
1640.13   1581.43     0.05     0.02   23.082   0.033    single  isolate  0 
 445.03   3784.29    -0.08    -0.20   22.997   0.031  multiple  deblend  0 
1101.37   3519.15     0.07     0.02   22.989   0.031    single  isolate  0 
 217.78   2472.23    -0.05    -0.07   23.009   0.031  multiple  deblend  0 
 250.68   3273.76    -0.01    -0.05   23.019   0.032    single  isolate  0 
1525.29   2600.24    -0.05     0.08   23.036   0.032    single  isolate  0 
 879.25   3663.97     0.04     0.09   23.092   0.033  multiple  deblend  0 
 818.24   2246.35    -0.13    -0.04   23.047   0.032    single  isolate  0 
 120.71   3185.01    -0.05    -0.01   23.043   0.032    single  isolate  0 
 561.98   1494.40     0.02     0.01   23.093   0.033    single  isolate  0 
 561.98   1494.40    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 296.27   1872.45    -0.04    -0.02   23.049   0.032    single  isolate  0 
1925.17    285.35    -0.09    -0.02   23.081   0.033    single  isolate  0 
 626.98   4150.53     0.01    -0.10   23.052   0.033    single  isolate  0 
 430.63   1853.73     0.08     0.01   22.991   0.031    single  isolate  0 
 281.34   2190.02    -0.03    -0.07   23.055   0.032    single  isolate  0 
 857.61   1910.59    -0.02     0.08   23.029   0.032    single  isolate  0 
 861.40   1315.57     0.03    -0.05   23.029   0.031    single  isolate  0 
1141.23   1801.01     0.03    -0.03   23.091   0.033    single  isolate  0 
1465.47   3875.69    -0.10    -0.05   23.031   0.032    single  isolate  0 
1352.07    599.12    -0.01     0.08   23.008   0.031    single  isolate  0 
1395.05   2188.98     0.06     0.08   23.081   0.033    single  isolate  0 
1053.37   3296.30    -0.02     0.08   23.066   0.033    single  isolate  0 
 394.14   1624.12     0.04     0.04   23.027   0.031  multiple  isolate  0 
1782.00    969.57    -0.08     0.01   22.950   0.030    single  isolate  0 
1090.03    837.17    -0.03     0.01   23.039   0.032    single  isolate  0 
