# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
1409.30   2162.54    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
1626.79   2980.32     0.14    -0.23   23.944   0.060    single  isolate  0 
1626.79   2980.32    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 302.12   3902.85    -0.03    -0.07   24.168   0.070    single  isolate  0 
1365.46   3798.82    -0.00    -0.28   24.031   0.063    single  isolate  1 
  75.44   2229.77     0.08     0.12   24.035   0.065    single  isolate  0 
 816.42   3888.02    -0.30     0.29   24.074   0.065    single  isolate  0 
 816.42   3888.02    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 314.89    996.49     0.09    -0.03   23.988   0.064    single  isolate  0 
  20.73    550.17     0.27     0.83   24.086   0.068    single  isolate  0 
 923.02   1489.35     0.05     0.16   24.015   0.065    single  isolate  0 
 609.49   3755.03    -0.10     0.47   24.120   0.068    single  isolate  0 
 857.05   4142.86    -0.04     0.33   23.904   0.057    single  isolate  1 
1815.08   3448.19     0.05     0.03   23.910   0.057    single  isolate  1 
1382.24   3810.80    -0.02    -0.08   23.918   0.058    single  isolate  0 
 553.19   1256.28     0.07    -0.10   23.998   0.064    single  isolate  1 
1271.59   2698.30     0.11     0.14   24.033   0.065    single  isolate  0 
 583.07   1864.82     0.13    -0.25   24.103   0.069    single  isolate  0 
 583.07   1864.82    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
1413.47   2058.81     0.18    -0.03   23.899   0.059  multiple  isolate  0 
1413.47   2058.81    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 851.10   3947.54    -0.04    -0.02   24.097   0.066    single  isolate  0 
 205.73   1659.96     0.08    -0.01   24.164   0.072    single  isolate  0 
1640.13   1581.43    -0.08     0.28   24.141   0.072    single  isolate  1 
 445.03   3784.29    -0.05     0.00   24.254   0.076    single  isolate  1 
1101.37   3519.15    -0.08    -0.05   24.080   0.066    single  isolate  0 
 217.78   2472.23    -0.11     0.14   24.016   0.064  multiple  deblend  0 
 250.68   3273.76    -0.06    -0.01   23.977   0.061    single  isolate  0 
1525.29   2600.24    -0.22    -0.03   23.995   0.063    single  isolate  0 
 879.25   3663.97    -0.06     0.01   24.140   0.069    single  isolate  0 
 818.24   2246.35     0.06    -0.24   23.937   0.061    single  isolate  1 
 120.71   3185.01     0.07    -0.20   24.110   0.068    single  isolate  0 
 561.98   1494.40     0.15     0.46   23.624   0.048    single  isolate  1 
1881.08   1513.95    -0.12    -0.02   24.110   0.070  multiple  deblend  0 
 296.27   1872.45     0.36    -0.15   24.057   0.067    single  deblend  1 
 296.27   1872.45    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 296.27   1872.45    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 430.63   1853.73    -0.14     0.05   23.979   0.063    single  isolate  0 
 281.34   2190.02    -0.06     0.28   24.034   0.065  multiple  deblend  1 
 857.61   1910.59     0.24     0.12   24.027   0.065    single  isolate  0 
 861.40   1315.57     0.22    -0.08   24.124   0.071    single  isolate  1 
1141.23   1801.01    -0.11    -0.13   24.093   0.069    single  isolate  1 
1465.47   3875.69     0.08     0.04   23.982   0.060    single  deblend  0 
1352.07    599.12    -0.16    -0.40   24.162   0.074    single  deblend  0 
1395.05   2188.98     0.02     0.06   24.105   0.069    single  isolate  0 
1053.37   3296.30     0.00    -0.03   23.946   0.060    single  isolate  1 
 394.14   1624.12    -0.24    -0.00   24.028   0.065    single  isolate  0 
 394.14   1624.12    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
1090.03    837.17     0.32     0.02   24.093   0.070    single  isolate  0 
