# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
 302.12   3902.85    -0.03     0.09   24.095   0.075    single  isolate  0 
1365.46   3798.82    -0.06    -0.26   24.074   0.072    single  isolate  1 
1365.46   3798.82    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 816.42   3888.02    -0.23     0.09   23.941   0.065    single  isolate  0 
 713.70   2789.23    -0.10    -0.04   24.182   0.078    single  isolate  0 
 314.89    996.49    -0.24    -0.05   24.037   0.068    single  isolate  0 
  20.73    550.17     0.27    -0.17   24.063   0.070    single  isolate  0 
 923.02   1489.35     0.29     0.10   24.141   0.075    single  isolate  0 
 609.49   3755.03     0.23    -0.11   23.975   0.067    single  isolate  0 
 857.05   4142.86     0.13    -0.11   24.057   0.072    single  isolate  0 
1815.08   3448.19    -0.47    -0.21   24.157   0.078    single  isolate  0 
1382.24   3810.80    -0.14    -0.11   23.964   0.066    single  isolate  0 
 553.19   1256.28     0.01    -0.02   23.983   0.066  multiple  isolate  0 
1271.59   2698.30    -0.30    -0.24   24.218   0.080    single  deblend  0 
 583.07   1864.82    -0.25    -0.20   24.174   0.077    single  isolate  0 
1962.83   3339.10     0.22     0.07   23.922   0.064    single  isolate  0 
1413.47   2058.81     0.17     0.09   24.033   0.069    single  isolate  0 
1526.63   2657.32    -0.01    -0.14   24.101   0.073  multiple  deblend  0 
 851.10   3947.54     0.20    -0.11   23.958   0.066    single  isolate  1 
 205.73   1659.96    -0.26    -0.34   24.405   0.094    single  deblend  1 
1640.13   1581.43     0.05    -0.12   23.985   0.066    single  isolate  1 
 445.03   3784.29    -0.07     0.01   24.056   0.072    single  isolate  0 
1101.37   3519.15    -0.06     0.12   24.159   0.078    single  isolate  0 
 217.78   2472.23    -0.00    -0.20   23.912   0.063    single  isolate  0 
 250.68   3273.76    -0.13    -0.19   24.147   0.077    single  isolate  1 
1525.29   2600.24    -0.51    -0.39   23.299   0.040    single  isolate  1 
 879.25   3663.97     0.05    -0.04   24.174   0.079    single  isolate  0 
 818.24   2246.35     0.11    -0.20   24.100   0.073    single  isolate  0 
 120.71   3185.01     0.07     0.09   24.089   0.074    single  deblend  0 
 561.98   1494.40     0.28    -0.04   24.093   0.072    single  isolate  0 
1881.08   1513.95    -0.03     0.36   24.079   0.072    single  isolate  0 
 296.27   1872.45     0.04     0.03   24.078   0.071    single  isolate  0 
1925.17    285.35     0.04    -0.28   24.064   0.071    single  isolate  0 
 626.98   4150.53    -0.12    -0.18   24.079   0.074    single  isolate  0 
 430.63   1853.73     0.17     0.13   23.956   0.064    single  isolate  0 
 281.34   2190.02    -0.16    -0.17   24.040   0.069    single  isolate  0 
 857.61   1910.59    -0.28    -0.55   25.511   0.254    single  deblend  1 
 861.40   1315.57     0.09     0.22   24.036   0.068    single  isolate  1 
1141.23   1801.01    -0.34     0.39   23.815   0.058    single  deblend  1 
1465.47   3875.69     0.12     0.18   23.947   0.065    single  isolate  0 
1352.07    599.12     0.11     0.28   24.053   0.070    single  isolate  0 
1395.05   2188.98    -0.07     0.19   23.946   0.064    single  deblend  0 
1053.37   3296.30    -0.14     0.02   24.053   0.071    single  isolate  0 
 394.14   1624.12    -0.05    -0.15   24.008   0.067    single  isolate  0 
1782.00    969.57     0.02     0.02   24.094   0.073    single  isolate  0 
1090.03    837.17     0.08    -0.03   24.050   0.069    single  isolate  1 
