# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
 227.57    323.79    -0.13    -0.16   24.034   0.060    single  isolate  0 
1603.79    938.76     0.38     0.28   23.851   0.051  multiple  isolate  1 
1521.32   1254.48    -0.06     0.13   24.054   0.061    single  isolate  0 
2004.15   2751.57     0.06     0.42   24.023   0.059    single  isolate  1 
  57.19    161.76     0.19    -0.09   23.890   0.053  multiple  deblend  0 
1694.76   1725.94     0.03     0.06   24.105   0.063    single  isolate  1 
1397.62   3258.72    -0.11    -0.13   24.026   0.059    single  isolate  0 
1955.97     68.74     0.11    -0.09   24.108   0.065    single  isolate  0 
1955.97     68.74    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
1408.40   1217.83    -0.10    -0.03   24.147   0.066    single  isolate  0 
1942.03   1722.83    -0.05     0.12   24.126   0.065    single  isolate  0 
 865.24   2797.12    -0.11    -0.24   24.064   0.061    single  deblend  0 
 865.24   2797.12    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 361.18    265.41    -0.01    -0.10   24.014   0.058    single  isolate  0 
  98.84   1149.29     0.03     0.06   24.031   0.060    single  deblend  1 
 191.10   3450.08    -0.06    -0.26   24.005   0.059    single  deblend  0 
1778.54   3596.49     0.06     0.01   24.109   0.063  multiple  deblend  0 
1409.30   2162.54     0.08     0.25   24.045   0.060    single  isolate  0 
 649.23    404.14    -0.06    -0.39   24.071   0.061    single  isolate  0 
1626.79   2980.32     0.14    -0.06   23.957   0.055    single  isolate  0 
 417.89   3238.36     0.15     0.14   23.944   0.056    single  isolate  0 
 302.12   3902.85    -0.08     0.17   23.967   0.057    single  deblend  0 
1365.46   3798.82     0.13     0.23   24.011   0.058    single  deblend  0 
  75.44   2229.77     0.13    -0.08   23.960   0.057    single  isolate  0 
 816.42   3888.02     0.03     0.08   23.828   0.050  multiple  isolate  0 
 713.70   2789.23    -0.21     0.12   24.002   0.058    single  isolate  0 
 314.89    996.49    -0.21     0.07   23.973   0.057    single  isolate  0 
  20.73    550.17    -0.73    -0.17   24.360   0.080    single  deblend  0 
 923.02   1489.35    -0.18    -0.00   23.830   0.050    single  deblend  1 
 923.02   1489.35    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 857.05   4142.86     0.01     0.28   24.101   0.063    single  isolate  1 
1815.08   3448.19    -0.03    -0.17   24.017   0.058    single  isolate  0 
1382.24   3810.80    -0.08    -0.11   24.026   0.058    single  deblend  0 
 553.19   1256.28     0.04     0.09   24.001   0.058    single  isolate  0 
1271.59   2698.30     0.15    -0.07   23.986   0.057    single  isolate  0 
 583.07   1864.82    -0.34    -0.44   23.715   0.046    single  isolate  1 
1962.83   3339.10     0.17    -0.12   24.011   0.058  multiple  deblend  0 
1413.47   2058.81     0.06     0.04   24.143   0.065    single  isolate  0 
1526.63   2657.32     0.11     0.18   24.004   0.058    single  isolate  0 
 851.10   3947.54     0.12    -0.25   23.970   0.056    single  isolate  0 
 205.73   1659.96    -0.19    -0.06   24.003   0.059    single  isolate  0 
1640.13   1581.43     0.01     0.07   24.037   0.060    single  isolate  1 
 445.03   3784.29    -0.06     0.03   24.109   0.064    single  isolate  0 
1101.37   3519.15    -0.23     0.05   24.020   0.058    single  deblend  0 
 217.78   2472.23    -0.14    -0.05   24.022   0.060    single  isolate  0 
 250.68   3273.76    -0.01    -0.09   24.067   0.062    single  isolate  0 
1525.29   2600.24    -0.27     0.93   23.892   0.052    single  deblend  1 
 879.25   3663.97    -0.07    -0.03   24.152   0.066    single  isolate  1 
 818.24   2246.35    -0.05     0.12   24.145   0.065    single  isolate  0 
 120.71   3185.01    -0.16    -0.22   23.987   0.058    single  isolate  0 
 561.98   1494.40     0.06    -0.09   23.939   0.055  multiple  isolate  0 
1881.08   1513.95     1.82    -0.31   23.989   0.058    single  isolate  1 
 296.27   1872.45    -0.23     0.09   24.071   0.062    single  isolate  0 
1925.17    285.35    -0.08    -0.10   24.047   0.061    single  isolate  0 
 626.98   4150.53     0.09     0.09   24.014   0.059    single  isolate  0 
 430.63   1853.73     0.58     0.39   23.658   0.044    single  isolate  0 
 281.34   2190.02    -0.03    -0.06   24.022   0.060    single  deblend  0 
 857.61   1910.59     0.10    -0.08   24.012   0.058  multiple  deblend  0 
 861.40   1315.57    -0.07     0.12   24.038   0.060    single  isolate  0 
1141.23   1801.01     0.06     0.32   24.070   0.061    single  isolate  1 
1465.47   3875.69     0.05     0.08   24.085   0.061  multiple  isolate  1 
1352.07    599.12    -0.04    -0.03   24.062   0.061    single  isolate  0 
1395.05   2188.98     0.02    -0.13   24.078   0.061    single  deblend  0 
1053.37   3296.30     0.24     0.21   23.968   0.056    single  isolate  1 
 394.14   1624.12    -0.14     0.06   24.025   0.059    single  isolate  0 
1782.00    969.57     0.16     0.25   24.167   0.067    single  isolate  0 
1090.03    837.17    -0.00    -0.00   23.972   0.056    single  deblend  1 
