# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
 445.03   3784.29    -0.03     0.01   23.054   0.029    single  isolate  0 
1101.37   3519.15    -0.11     0.00   23.035   0.028  multiple  deblend  0 
 217.78   2472.23    -0.05    -0.02   23.018   0.028    single  isolate  0 
 250.68   3273.76    -0.00    -0.03   23.033   0.028    single  isolate  0 
1525.29   2600.24    -0.03     0.15   22.971   0.027    single  deblend  1 
 879.25   3663.97    -0.02    -0.01   23.080   0.029    single  isolate  0 
 818.24   2246.35    -0.02     0.05   23.071   0.029    single  isolate  0 
 120.71   3185.01    -0.07    -0.09   23.002   0.028    single  deblend  0 
 561.98   1494.40     0.03    -0.04   22.991   0.027  multiple  isolate  0 
1881.08   1513.95     0.16     0.03   22.991   0.027    single  isolate  1 
 296.27   1872.45    -0.09     0.05   23.041   0.028    single  isolate  0 
1925.17    285.35    -0.03    -0.04   23.022   0.028    single  deblend  0 
 626.98   4150.53     0.04     0.03   23.025   0.028    single  isolate  0 
 430.63   1853.73     0.26     0.18   22.866   0.025    single  isolate  0 
 281.34   2190.02    -0.01     0.00   23.003   0.028  multiple  isolate  0 
 857.61   1910.59     0.04    -0.03   23.025   0.028  multiple  deblend  0 
 861.40   1315.57    -0.02     0.04   23.032   0.028    single  isolate  0 
1141.23   1801.01     0.02     0.10   23.044   0.028  multiple  isolate  0 
1465.47   3875.69     0.02     0.02   23.055   0.028  multiple  isolate  0 
1352.07    599.12    -0.02    -0.02   23.039   0.028    single  isolate  0 
1395.05   2188.98     0.01    -0.05   23.048   0.028    single  deblend  0 
1053.37   3296.30     0.10     0.08   23.006   0.028    single  isolate  0 
 394.14   1624.12    -0.05     0.02   23.024   0.028    single  isolate  0 
1782.00    969.57     0.07     0.10   23.073   0.029    single  isolate  0 
1090.03    837.17    -0.01    -0.00   23.002   0.027    single  deblend  0 
