# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
1694.76   1725.94    -0.12    -0.35   22.927   0.040    single  isolate  1 
1397.62   3258.72    -0.17    -0.09   22.960   0.040    single  isolate  1 
1955.97     68.74     0.00    -0.04   23.108   0.043    single  isolate  0 
 653.42    608.02     0.03     0.09   23.036   0.042    single  isolate  0 
1408.40   1217.83     0.03     0.00   22.992   0.041    single  deblend  0 
1942.03   1722.83    -0.00    -0.02   23.093   0.042    single  isolate  0 
 865.24   2797.12    -0.02     0.08   23.041   0.041    single  isolate  0 
1782.05   2792.46     0.05     0.03   22.986   0.041    single  isolate  0 
 361.18    265.41    -0.02    -0.01   23.026   0.042    single  isolate  0 
  98.84   1149.29     0.00    -0.04   23.118   0.043    single  isolate  0 
 191.10   3450.08     0.03     0.01   23.089   0.042    single  isolate  0 
1778.54   3596.49     0.08     0.02   23.046   0.041    single  isolate  0 
1409.30   2162.54     0.08     0.06   23.058   0.042    single  isolate  0 
 649.23    404.14     0.02    -0.17   22.973   0.041  multiple  deblend  1 
1626.79   2980.32     0.05    -0.01   23.033   0.041    single  isolate  0 
 417.89   3238.36     0.37     0.74   22.739   0.038  multiple  deblend  1 
 302.12   3902.85    -0.01     0.13   23.079   0.042  multiple  deblend  0 
1365.46   3798.82     0.01    -0.02   23.067   0.042    single  isolate  0 
  75.44   2229.77     0.03    -0.10   22.979   0.041    single  isolate  0 
 816.42   3888.02     0.00     0.03   23.055   0.041    single  isolate  0 
 713.70   2789.23    -0.07    -0.02   23.070   0.042    single  isolate  0 
 314.89    996.49    -0.01     0.07   23.088   0.042    single  isolate  0 
  20.73    550.17     0.27    -0.17   23.082   0.042    single  isolate  0 
 923.02   1489.35     0.08     0.05   23.023   0.041    single  isolate  0 
 609.49   3755.03    -0.03     0.05   23.030   0.041  multiple  deblend  0 
 857.05   4142.86    -0.49    -0.02   22.739   0.038    single  deblend  1 
1815.08   3448.19     0.12    -0.10   22.929   0.040    single  isolate  1 
1382.24   3810.80    -0.02    -0.11   23.062   0.041    single  isolate  0 
 553.19   1256.28     0.07    -0.03   23.083   0.042    single  isolate  0 
1271.59   2698.30    -0.01    -0.09   23.050   0.041  multiple  isolate  0 
 583.07   1864.82     0.04    -0.02   23.093   0.042    single  isolate  0 
1962.83   3339.10    -0.01     0.09   22.997   0.041    single  isolate  0 
1413.47   2058.81     0.05    -0.09   23.046   0.041    single  isolate  0 
1526.63   2657.32    -0.09    -0.02   23.042   0.041  multiple  isolate  0 
 851.10   3947.54     0.02     0.03   23.025   0.041    single  isolate  0 
 205.73   1659.96     0.00     0.01   23.043   0.041    single  deblend  0 
1640.13   1581.43     0.15     0.07   23.065   0.042    single  isolate  0 
 445.03   3784.29     0.02     0.04   23.019   0.041    single  isolate  0 
1101.37   3519.15    -0.06     0.10   23.115   0.042    single  isolate  0 
 217.78   2472.23     0.01     0.05   23.039   0.041    single  isolate  0 
 250.68   3273.76     0.00    -0.01   23.020   0.041    single  isolate  0 
1525.29   2600.24    -0.01     0.03   23.085   0.042    single  isolate  0 
 879.25   3663.97    -0.02     0.39   22.934   0.040    single  isolate  1 
 818.24   2246.35     0.15     0.16   22.987   0.041    single  isolate  0 
 120.71   3185.01    -0.08    -0.02   23.088   0.042    single  isolate  0 
 561.98   1494.40    -0.12    -0.20   23.060   0.042    single  deblend  0 
1881.08   1513.95     0.12    -0.09   23.029   0.042  multiple  deblend  1 
 296.27   1872.45    -0.04    -0.04   23.068   0.042    single  deblend  0 
1925.17    285.35    -0.09     0.03   22.984   0.042    single  isolate  0 
 626.98   4150.53     0.05    -0.01   23.058   0.041    single  isolate  1 
 430.63   1853.73    -0.06    -0.02   23.043   0.041    single  isolate  0 
 281.34   2190.02    -0.02     0.02   23.087   0.042    single  isolate  0 
 857.61   1910.59     0.00    -0.06   23.051   0.041  multiple  deblend  0 
 861.40   1315.57    -0.07    -0.09   23.007   0.041    single  deblend  1 
1141.23   1801.01     0.10     0.01   23.025   0.041    single  isolate  0 
1465.47   3875.69     0.02    -0.01   22.995   0.041  multiple  isolate  0 
1352.07    599.12     0.05     0.08   23.019   0.042    single  isolate  0 
1395.05   2188.98    -0.06     0.01   23.000   0.041    single  isolate  0 
1053.37   3296.30     0.03    -0.01   22.990   0.041    single  isolate  0 
 394.14   1624.12    -0.03    -0.13   23.069   0.042    single  isolate  0 
1782.00    969.57    -0.06    -0.01   23.117   0.043    single  isolate  0 
1090.03    837.17     0.08    -0.02   23.074   0.042  multiple  isolate  0 
