# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
 818.24   2246.35    -0.10    -0.05   23.030   0.030  multiple  deblend  0 
 120.71   3185.01    -0.07    -0.04   23.023   0.030    single  isolate  0 
 561.98   1494.40    -0.01     0.05   23.017   0.030    single  isolate  0 
1881.08   1513.95    -0.05     0.05   23.054   0.031    single  isolate  0 
 296.27   1872.45     0.03     0.14   23.023   0.030    single  isolate  0 
 296.27   1872.45    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 626.98   4150.53    -0.10    -0.03   23.044   0.031    single  isolate  0 
 430.63   1853.73     0.03    -0.13   23.274   0.035    single  deblend  1 
 281.34   2190.02     0.08    -0.05   23.038   0.031    single  isolate  0 
 857.61   1910.59    -0.05     0.04   23.050   0.031    single  isolate  0 
 861.40   1315.57     0.01    -0.00   23.022   0.030  multiple  deblend  0 
1141.23   1801.01    -0.04    -0.03   23.018   0.030    single  isolate  0 
1465.47   3875.69    -0.02    -0.08   23.049   0.031  multiple  deblend  0 
1352.07    599.12    -0.06    -0.34   22.838   0.027    single  deblend  1 
1395.05   2188.98     0.12    -0.00   23.018   0.030    single  isolate  0 
1053.37   3296.30     0.02     0.08   23.055   0.031  multiple  isolate  0 
 394.14   1624.12    -0.00    -0.03   23.016   0.030  multiple  deblend  0 
1782.00    969.57    -0.08     0.09   23.033   0.030    single  isolate  0 
1090.03    837.17    -0.06     0.02   22.996   0.030  multiple  deblend  1 
