# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
1408.40   1217.83    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 865.24   2797.12     0.03    -0.11   23.975   0.061    single  isolate  0 
1782.05   2792.46    -0.14    -0.24   24.119   0.068    single  deblend  0 
 361.18    265.41    -0.10     0.20   23.995   0.060    single  deblend  1 
  98.84   1149.29    -0.12     0.23   24.082   0.064    single  isolate  0 
 191.10   3450.08    -0.05     0.02   24.034   0.063    single  isolate  1 
1778.54   3596.49    -0.06    -0.04   23.955   0.060  multiple  isolate  1 
1409.30   2162.54     0.07     0.15   23.948   0.059    single  deblend  1 
 649.23    404.14     0.08     0.08   23.977   0.060    single  isolate  0 
1626.79   2980.32     0.05    -0.12   23.977   0.061    single  isolate  0 
 417.89   3238.36     0.04    -0.04   24.015   0.063  multiple  isolate  0 
 302.12   3902.85     0.07     0.05   24.122   0.069    single  isolate  0 
1365.46   3798.82    -0.00     0.26   24.005   0.063    single  isolate  0 
  75.44   2229.77    -0.29     0.08   24.197   0.071    single  deblend  0 
 816.42   3888.02     0.10     0.22   24.027   0.064    single  isolate  0 
 713.70   2789.23    -0.08     0.11   24.064   0.065    single  isolate  0 
 314.89    996.49    -0.45     0.36   24.081   0.065    single  isolate  0 
  20.73    550.17     0.27    -0.17   24.025   0.061    single  isolate  1 
 923.02   1489.35     0.05    -0.17   24.034   0.063    single  isolate  0 
 609.49   3755.03     0.19    -0.09   23.971   0.061    single  isolate  0 
 857.05   4142.86    -0.03     0.13   24.023   0.064    single  isolate  0 
1815.08   3448.19     0.28    -0.32   23.926   0.059    single  deblend  1 
1382.24   3810.80     0.01     0.21   23.993   0.062    single  isolate  0 
 553.19   1256.28    -0.02    -0.01   24.081   0.065    single  isolate  0 
1271.59   2698.30     0.08     0.06   24.069   0.065    single  isolate  0 
 583.07   1864.82    -0.04     0.06   23.938   0.058    single  isolate  1 
1962.83   3339.10    -0.15     0.04   24.075   0.066    single  isolate  0 
1413.47   2058.81     0.20    -0.04   24.143   0.069    single  isolate  0 
1526.63   2657.32    -0.50    -0.00   24.072   0.065    single  isolate  1 
 851.10   3947.54     0.02    -0.10   24.035   0.065    single  isolate  0 
 205.73   1659.96    -0.09     0.19   24.202   0.071    single  isolate  1 
1640.13   1581.43    -0.34    -0.30   24.064   0.064    single  isolate  1 
 445.03   3784.29    -0.04    -0.04   24.046   0.065    single  deblend  0 
1101.37   3519.15    -0.16     0.08   23.949   0.060  multiple  deblend  0 
 217.78   2472.23    -0.14    -0.18   24.051   0.064    single  isolate  0 
 250.68   3273.76    -0.02     0.26   24.112   0.067    single  isolate  0 
1525.29   2600.24     0.01     0.09   24.079   0.066    single  isolate  0 
 879.25   3663.97     0.31    -0.28   24.072   0.066    single  isolate  0 
 818.24   2246.35     0.46    -0.22   23.834   0.054  multiple  deblend  0 
 120.71   3185.01    -0.11    -0.04   24.032   0.063    single  isolate  0 
 561.98   1494.40    -0.00     0.08   24.101   0.066    single  isolate  0 
1881.08   1513.95    -0.20     0.21   24.122   0.067    single  isolate  0 
 296.27   1872.45     0.19    -0.04   24.009   0.061    single  isolate  0 
1925.17    285.35    -0.11    -0.00   24.018   0.061    single  isolate  1 
 626.98   4150.53     0.12     0.01   24.084   0.067    single  deblend  1 
 430.63   1853.73    -0.17    -0.08   24.025   0.062    single  isolate  0 
 281.34   2190.02     0.18    -0.18   23.906   0.057    single  isolate  1 
 857.61   1910.59     0.36     0.04   23.963   0.060    single  isolate  0 
 861.40   1315.57     0.14    -0.28   24.079   0.065    single  isolate  0 
1141.23   1801.01    -0.11     0.26   24.104   0.067    single  isolate  0 
1465.47   3875.69     0.02    -0.15   23.956   0.061    single  isolate  0 
1352.07    599.12    -0.16    -0.04   24.057   0.063    single  isolate  0 
1352.07    599.12    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
1053.37   3296.30     0.14     0.07   23.979   0.061    single  deblend  0 
 394.14   1624.12     0.35    -0.01   24.050   0.063    single  isolate  0 
1782.00    969.57    -0.02    -0.33   24.125   0.067    single  isolate  0 
1090.03    837.17     0.03    -0.01   23.916   0.057    single  isolate  0 
