# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
1408.40   1217.83     0.00    -0.33   24.015   0.064    single  isolate  0 
1942.03   1722.83    -0.27    -0.16   24.005   0.063    single  isolate  0 
1942.03   1722.83    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
1782.05   2792.46    -0.01    -0.07   24.128   0.069    single  isolate  0 
 361.18    265.41     0.07    -0.12   24.051   0.067  multiple  isolate  0 
  98.84   1149.29    -0.02    -0.05   24.049   0.066    single  isolate  0 
 191.10   3450.08    -0.40    -0.07   24.055   0.064    single  isolate  0 
1778.54   3596.49    -0.10    -0.11   24.078   0.066    single  isolate  0 
1409.30   2162.54     0.05    -0.02   24.018   0.063    single  isolate  0 
 649.23    404.14     0.27    -0.13   24.126   0.071    single  isolate  0 
1626.79   2980.32     0.11     0.17   24.033   0.064    single  isolate  0 
 417.89   3238.36    -0.25    -0.07   24.106   0.067    single  isolate  0 
 302.12   3902.85     0.02    -0.03   24.025   0.063    single  isolate  0 
1365.46   3798.82    -0.10     0.00   24.121   0.068    single  isolate  1 
  75.44   2229.77     0.11    -0.09   24.114   0.068    single  deblend  1 
 816.42   3888.02    -0.10     0.29   23.960   0.060    single  isolate  0 
 713.70   2789.23    -0.05     0.14   24.118   0.068    single  isolate  0 
 314.89    996.49     0.17     0.07   24.066   0.067    single  isolate  0 
  20.73    550.17     0.27    -0.17   24.057   0.067    single  isolate  0 
 923.02   1489.35     0.10    -0.17   24.113   0.069    single  isolate  0 
 609.49   3755.03    -0.10    -0.04   24.089   0.066    single  isolate  0 
 857.05   4142.86    -0.23     0.21   24.004   0.062    single  deblend  1 
1815.08   3448.19    -0.23     0.10   24.044   0.064  multiple  deblend  1 
1382.24   3810.80     0.09     0.11   24.030   0.063    single  isolate  0 
 553.19   1256.28    -0.05    -0.03   24.076   0.067  multiple  isolate  0 
1271.59   2698.30    -0.01     0.09   23.875   0.056    single  deblend  0 
 583.07   1864.82     0.07    -0.03   23.970   0.061    single  isolate  1 
1962.83   3339.10    -0.07    -0.02   24.027   0.063    single  isolate  0 
1413.47   2058.81     0.19    -0.12   24.033   0.064    single  isolate  0 
1526.63   2657.32     0.12     0.32   24.090   0.067    single  isolate  1 
 851.10   3947.54    -0.04     0.35   24.036   0.063    single  isolate  0 
 205.73   1659.96    -0.09     0.09   23.901   0.058    single  deblend  1 
1640.13   1581.43    -0.06     0.23   23.895   0.058    single  isolate  0 
 445.03   3784.29    -0.23     0.12   23.964   0.060    single  isolate  0 
 445.03   3784.29    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 217.78   2472.23     0.33     0.45   24.061   0.065    single  deblend  0 
 250.68   3273.76     0.28     0.05   23.959   0.059    single  deblend  1 
1525.29   2600.24    -0.04     0.05   24.019   0.063    single  isolate  0 
 879.25   3663.97    -0.00     0.21   23.988   0.061    single  isolate  0 
 818.24   2246.35    -0.30     0.05   24.054   0.065    single  isolate  0 
 120.71   3185.01     0.03    -0.28   24.036   0.063    single  isolate  1 
 561.98   1494.40    -0.14    -0.08   23.877   0.057    single  isolate  1 
1881.08   1513.95    -0.01     0.14   23.983   0.062    single  isolate  0 
 296.27   1872.45     0.02    -0.03   24.126   0.069    single  isolate  0 
1925.17    285.35    -0.30     0.21   23.960   0.062    single  isolate  0 
 626.98   4150.53     0.01    -0.01   23.995   0.061    single  isolate  0 
 430.63   1853.73    -0.29     0.03   24.113   0.069    single  isolate  0 
 281.34   2190.02    -0.29    -0.05   23.991   0.062  multiple  isolate  1 
 857.61   1910.59     0.05    -0.07   24.049   0.065  multiple  deblend  0 
 861.40   1315.57     0.12     0.24   23.976   0.062    single  isolate  0 
1141.23   1801.01     0.08    -0.19   23.955   0.060    single  isolate  1 
1465.47   3875.69    -0.29    -0.10   23.926   0.058  multiple  isolate  0 
1352.07    599.12    -0.03     0.02   24.036   0.066    single  isolate  0 
1395.05   2188.98     0.10    -0.11   23.905   0.058    single  deblend  1 
1053.37   3296.30     0.08     0.11   23.989   0.061    single  isolate  0 
 394.14   1624.12     0.07    -0.09   24.016   0.063    single  isolate  0 
1782.00    969.57     0.13    -0.01   24.037   0.065    single  isolate  0 
1090.03    837.17    -0.27    -0.06   24.025   0.065    single  isolate  0 
