# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
 120.71   3185.01    -0.07    -0.03   24.055   0.072    single  isolate  0 
 561.98   1494.40     0.47     0.17   24.064   0.071    single  isolate  0 
1881.08   1513.95    -0.12    -0.19   24.036   0.072  multiple  isolate  0 
 296.27   1872.45    -0.08     0.40   23.972   0.066    single  deblend  1 
1925.17    285.35     0.16     0.19   24.101   0.076    single  isolate  0 
 626.98   4150.53     0.17    -0.23   24.016   0.070    single  isolate  1 
 430.63   1853.73    -0.29    -0.18   24.113   0.074    single  deblend  0 
 281.34   2190.02     0.13    -0.00   24.020   0.069    single  isolate  0 
 857.61   1910.59    -0.11    -0.03   24.062   0.071    single  isolate  0 
 861.40   1315.57     0.12    -0.23   24.095   0.073    single  isolate  0 
1141.23   1801.01     0.28     0.08   24.054   0.071    single  isolate  0 
1465.47   3875.69    -0.01    -0.01   23.998   0.069    single  isolate  0 
1352.07    599.12     0.10     0.00   23.948   0.066    single  isolate  1 
1395.05   2188.98    -0.12     0.08   24.053   0.072    single  isolate  1 
1053.37   3296.30    -0.04     0.10   24.091   0.074    single  isolate  0 
 394.14   1624.12     0.15     0.15   24.003   0.068    single  isolate  0 
1782.00    969.57    -0.05    -0.11   24.057   0.073    single  isolate  0 
1090.03    837.17     0.02    -0.07   23.933   0.065    single  isolate  0 
