# FakeX    FakeY   DiffX   DiffY   PSFMag   PSFMagErr  Matched   Deblend   Extended 
1603.79    938.76     0.18    -0.13   24.225   0.073    single  isolate  0 
1521.32   1254.48    -0.09    -0.10   24.116   0.067    single  isolate  0 
2004.15   2751.57     0.55     0.36   23.871   0.056    single  isolate  1 
  57.19    161.76     0.35     0.29   24.037   0.062    single  isolate  1 
1694.76   1725.94    -0.10    -0.02   24.053   0.064  multiple  deblend  0 
1397.62   3258.72    -0.13     0.01   24.068   0.064  multiple  deblend  0 
1955.97     68.74     0.23    -0.25   24.012   0.062    single  isolate  1 
 653.42    608.02     0.24     0.27   23.925   0.057    single  deblend  1 
1408.40   1217.83    -0.23     0.22   24.024   0.062    single  isolate  0 
1942.03   1722.83     0.17    -0.08   23.933   0.058    single  deblend  0 
 865.24   2797.12    -0.14    -0.14   24.013   0.061    single  isolate  0 
1782.05   2792.46     0.11    -0.01   24.051   0.064    single  isolate  1 
 361.18    265.41     0.08    -0.05   23.933   0.057    single  isolate  0 
  98.84   1149.29     0.18    -0.04   24.096   0.065    single  isolate  0 
 191.10   3450.08    -0.10    -0.08   24.053   0.063    single  isolate  0 
1778.54   3596.49    -0.99    -0.10   23.881   0.056    single  isolate  1 
1409.30   2162.54    -0.17     0.05   24.075   0.064    single  deblend  0 
 649.23    404.14    -0.12     0.12   24.161   0.068  multiple  deblend  0 
1626.79   2980.32    -0.09    -0.09   24.080   0.065    single  isolate  0 
 417.89   3238.36    -0.19    -0.15   23.998   0.060    single  isolate  0 
 302.12   3902.85     0.08    -0.02   23.991   0.061    single  isolate  0 
1365.46   3798.82    -0.06    -0.05   24.081   0.065    single  isolate  0 
  75.44   2229.77     0.00    -0.03   24.079   0.064    single  isolate  0 
 816.42   3888.02     0.02    -0.21   23.884   0.056    single  isolate  1 
 713.70   2789.23    -0.10    -0.19   23.939   0.057    single  isolate  1 
 314.89    996.49    -1.06     0.14   23.899   0.055    single  isolate  1 
  20.73    550.17     0.27    -0.17   24.282   0.075    single  isolate  0 
 923.02   1489.35    -0.31     0.15   24.230   0.072    single  isolate  0 
 923.02   1489.35    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 857.05   4142.86     0.05     0.09   24.019   0.062    single  isolate  0 
1815.08   3448.19    -0.21     0.03   23.993   0.061    single  isolate  0 
1382.24   3810.80    -0.07     0.08   24.059   0.064    single  isolate  0 
 553.19   1256.28     0.00    -0.11   23.900   0.055    single  isolate  1 
1271.59   2698.30     0.11    -0.11   24.102   0.066    single  isolate  0 
 583.07   1864.82    -0.06     0.11   24.200   0.070    single  isolate  0 
1962.83   3339.10     0.18    -0.01   24.021   0.063    single  isolate  0 
1413.47   2058.81     0.33    -0.00   24.061   0.064    single  isolate  0 
1526.63   2657.32     0.02     0.10   24.030   0.062    single  isolate  0 
 851.10   3947.54     0.02    -0.14   23.915   0.057    single  isolate  1 
 205.73   1659.96     0.11    -0.06   24.059   0.063    single  isolate  1 
1640.13   1581.43    -0.05     0.23   23.978   0.060    single  isolate  1 
 445.03   3784.29     0.01    -0.01   23.884   0.056    single  deblend  1 
1101.37   3519.15     0.14     0.16   24.058   0.064  multiple  deblend  0 
1101.37   3519.15    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
 250.68   3273.76    -0.06    -0.17   23.966   0.059    single  isolate  0 
1525.29   2600.24     0.02     0.07   24.053   0.064    single  isolate  0 
 879.25   3663.97     0.02    -0.02   24.030   0.062    single  isolate  0 
 818.24   2246.35    -0.19     0.06   24.255   0.074    single  isolate  0 
 120.71   3185.01     0.08     0.03   24.019   0.061    single  isolate  0 
 561.98   1494.40     0.02    -0.16   24.089   0.064    single  isolate  1 
1881.08   1513.95    -0.28     0.11   24.022   0.062    single  isolate  1 
 296.27   1872.45     0.32     0.19   24.015   0.061    single  isolate  0 
1925.17    285.35     0.06    -0.06   24.129   0.068    single  isolate  1 
 626.98   4150.53     0.17     0.15   24.109   0.067    single  isolate  0 
 430.63   1853.73     0.02    -0.06   24.086   0.064    single  isolate  0 
 281.34   2190.02     0.00    -0.10   24.009   0.060    single  isolate  0 
 857.61   1910.59    -0.01     0.16   24.116   0.066    single  isolate  0 
 861.40   1315.57     0.04     0.07   24.052   0.063    single  isolate  1 
1141.23   1801.01     0.06    -0.08   24.005   0.061    single  isolate  0 
1465.47   3875.69     0.03    -0.01   23.919   0.058    single  deblend  0 
1352.07    599.12    -0.22    -0.15   23.878   0.055  multiple  deblend  1 
1395.05   2188.98     0.22     0.06   23.980   0.060    single  isolate  0 
1053.37   3296.30    -0.17     0.03   23.947   0.058    single  isolate  0 
 394.14   1624.12     0.12     0.22   24.004   0.060    single  deblend  1 
 394.14   1624.12    -1.00    -1.00    0.000   0.000   nomatch  isolate  -1 
1090.03    837.17    -0.13    -0.06   24.007   0.061    single  isolate  0 
